"Skill or Certification: ID","Skill or Certification: Skill or Certification Name","Certification Source","External ID","Group","Hierarchy Level","Hierarchy Path","Parent Category","Primary Product Skill","Description","Record Type Name","Type","Unique Name","Badge","Skill or Certification: Last Modified Date","Skill Or Certification","Category"
"a9J3y000000s7am","Provide Domain Expertise","","0Sk3y000000bnLnCAI","","3","Discipline > Discipline - Technical","Discipline - Technical","0","Ability to provide relevant knowledge and demonstrate practical application in your particular area of expertise.","Skill","Discipline","Provide Domain Expertise","","7/15/2026","Skill","Discipline - Technical"
"a9J3y000000s7au","Design and Configure Solutions","","0Sk3y000000bnLcCAI","","3","Discipline > Discipline - Technical","Discipline - Technical","0","Ability to translate client requirements into a well designed solution using a deep knowledge of Salesforce's cloud specific capabilities and design best practices.","Skill","Discipline","Design and Configure Solutions","","7/15/2026","Skill","Discipline - Technical"
"a9J3y000000s7fG","HAR Log Analysis","","0Sk3y0000004FQJCA2","","3","Discipline > Discipline - Technical","Discipline - Technical","0","Extracts, reads, and analyses HAR logs. HAR is a log of a web browser's interaction with a site.","Skill","Discipline","HAR Log Analysis","","7/15/2026","Skill","Discipline - Technical"
"a9J3y000000s7fN","Domains","","0Sk3y0000004FQQCA2","","3","Discipline > Discipline - Technical","Discipline - Technical","0","Expertise and knowledge of Domains","Skill","Discipline","Domains","","7/15/2026","Skill","Discipline - Technical"
"a9J3y000000s7fW","Heroku App Development","","0Sk3y0000004FQZCA2","","3","Discipline > Discipline - Technical","Discipline - Technical","0","Experience in coding and building apps. Our clients are developers so understanding the technical jargon in the field and interpreting the issue they are presenting requires some experiencing in programming.","Skill","Discipline","Heroku App Development","","7/15/2026","Skill","Discipline - Technical"
"a9J3y000000s7fi","Governor limits","","0Sk3y0000004FQlCAM","","3","Discipline > Discipline - Technical","Discipline - Technical","0","Expertise on Salesforce Governor Limits like Async Apex Executions Limit, API Requests Limit, Bulk API Batches Limit, Single Email Limit etc.","Skill","Discipline","Governor limits","","7/15/2026","Skill","Discipline - Technical"
"a9J3y000000s7fj","Performance issues and optimizations (database)","","0Sk3y0000004FQmCAM","","3","Discipline > Discipline - Technical","Discipline - Technical","0","Expertise in analysing, understanding and optimizing performance issues like APTs, Reports, SOQLs etc.","Skill","Discipline","Performance issues and optimizations (database)","","7/15/2026","Skill","Discipline - Technical"
"a9J3y000000s7fk","Transactional error (rowlocks and concurrency)","","0Sk3y0000004FQnCAM","","3","Discipline > Discipline - Technical","Discipline - Technical","0","Expertise on most common errors that customers experience: Concurrent Apex/UI/API, Connection Pool Errors, Rowlock Errors, Callout failures, Login failures etc.","Skill","Discipline","Transactional error (rowlocks and concurrency)","","7/15/2026","Skill","Discipline - Technical"
"a9J3y000000s7fl","Async processes","","0Sk3y0000004FQoCAM","","3","Discipline > Discipline - Technical","Discipline - Technical","0","Expertise on Asynchronous apex and its execution at Server level, concept of latency, search indexing delays, fair usage policy etc.","Skill","Discipline","Async processes","","7/15/2026","Skill","Discipline - Technical"
"a9J3y000000s7fm","Alert workflows and thresholds","","0Sk3y0000004FQpCAM","","3","Discipline > Discipline - Technical","Discipline - Technical","0","Knowledge on alert setup, thresholds defined and details of each workflow.","Skill","Discipline","Alert workflows and thresholds","","7/15/2026","Skill","Discipline - Technical"
"a9J3y000000a6jd","Vulnerabilities","","0Sk3y000000TRc0CAG","","3","Discipline > Discipline - Technical","Discipline - Technical","0","Demonstrates expertise and experience with reviewing and replicating reported vulnerabilities.","Skill","Discipline","Vulnerabilities","","7/15/2026","Skill","Discipline - Technical"
"a9J3y000000a6ji","Demo Orgs for troubleshooting","","0Sk3y000000TRbrCAG","","3","Discipline > Discipline - Technical","Discipline - Technical","0","Creates personal demo Orgs to test if customer issues can be replicated on our end","Skill","Discipline","Demo Orgs for troubleshooting","","7/15/2026","Skill","Discipline - Technical"
"a9J3y000000a6kg","Phishing","","0Sk3y000000TRbzCAG","","3","Discipline > Discipline - Technical","Discipline - Technical","0","Demonstrates familiarity with the fraudulent practice of sending emails or other messages purporting to be from reputable companies in order to induce individuals to reveal personal information, such as passwords and credit card numbers.","Skill","Discipline","Phishing","","7/15/2026","Skill","Discipline - Technical"
"a9J3y000000a6kl","Edge Network Troubleshooting (Disablement)","","0Sk3y000000TRbnCAG","","3","Discipline > Discipline - Technical","Discipline - Technical","0","Demonstrates knowledge and understanding of when and how to enable/disable Edge for a customer","Skill","Discipline","Edge Network Troubleshooting (Disablement)","","7/15/2026","Skill","Discipline - Technical"
"a9J3y000000a6kq","Memory Leaks","","0Sk3y000000TRbmCAG","","3","Discipline > Discipline - Technical","Discipline - Technical","0","Troubleshoots customer Org when it appears to ""freeze"" customer browser and knowledge of respective specific symptoms","Skill","Discipline","Memory Leaks","","7/15/2026","Skill","Discipline - Technical"
"a9J3y0000001Jmo","SFI - DevOps","","0Sk3y000000bmfuCAA","","3","Discipline > Discipline - Technical","Discipline - Technical","0","Covers the process to build, test and release implementation work related to Salesforce Industries, including check-in, release migration & fixes.","Skill","Discipline","SFI - DevOps","","7/15/2026","Skill","Discipline - Technical"
"a9J3y000000JPWt","Real Time Interaction Management (RTIM)","","0Sk3y000000bmb3CAA","","3","Discipline > Discipline - Technical","Discipline - Technical","0","Domain knowledge of industry solutions for the application of real time interaction management to customer marketing goals","Skill","Discipline","Real Time Interaction Management (RTIM)","","7/15/2026","Skill","Discipline - Technical"
"a9J3y000000JPWu","Customer Data Platforms (CDP)","","0Sk3y000000bmb4CAA","","3","Discipline > Discipline - Technical","Discipline - Technical","0","Domain knowledge of data management best practices as it relates customer data platforms including identity resolution","Skill","Discipline","Customer Data Platforms (CDP)","","7/15/2026","Skill","Discipline - Technical"
"a9J3y000000JQZ8","Product Troubleshooting","","0Sk3y00000007XWCAY","","3","Discipline > Discipline - Technical","Discipline - Technical","0","Demonstrates the ability to effectively troubleshoot Salesforce products using deep technical expertise in the SF platform and adjacent technologies coupled with logical troubleshooting best practices.","Skill","Discipline","Product Troubleshooting","","7/15/2026","Skill","Discipline - Technical"
"a9J3y000000s7fn","BT tools and perms","","0Sk3y0000004FQqCAM","","3","Discipline > Discipline - Technical","Discipline - Technical","0","Expertise in how, what and when to do the changes in BlackTab and understanding of its implications.","Skill","Discipline","BT tools and perms","","7/15/2026","Skill","Discipline - Technical"
"a9J3y000000s7fu","CC - B2C Integrations","","0Sk3y0000004FQxCAM","","3","Discipline > Discipline - Technical","Discipline - Technical","0","Reviews and troubleshoots customer implementations that involve custom objects/jobs and 3rd party service calls in the web service framework of the B2C Commerce (Demandware) platform","Skill","Discipline","CC - B2C Integrations","","7/15/2026","Skill","Discipline - Technical"
"a9J3y000000s7fy","Managed Packaging","","0Sk3y0000004FR1CAM","","3","Discipline > Discipline - Technical","Discipline - Technical","0","Troubleshoots licensing installation, upgrade issues related to packages.","Skill","Discipline","Managed Packaging","","7/15/2026","Skill","Discipline - Technical"
"a9J3y000000s7fz","Batch Processing","","0Sk3y0000004FR2CAM","","3","Discipline > Discipline - Technical","Discipline - Technical","0","Troubleshoots Batch jobs, i.e. large number of records/ update records though Bulk API and batch apex, which are created by some of the Industry products","Skill","Discipline","Batch Processing","","7/15/2026","Skill","Discipline - Technical"
"a9J3y000000s7g0","Mobile troubleshooting","","0Sk3y0000004FR3CAM","","3","Discipline > Discipline - Technical","Discipline - Technical","0","Troubleshoots products available on mobile.","Skill","Discipline","Mobile troubleshooting","","7/15/2026","Skill","Discipline - Technical"
"a9Jed0000000FIP","Data 360 (aka: Data Cloud) for Agentforce","","0Sked00000000BaCAI","","3","Discipline > Discipline - Data","Discipline - Data","0","Demonstrates a knowledge of Data 360, including data chunking, indexing, and retrieval mechanisms to optimize Agentforce implementations.","Skill","Discipline","Data 360 (aka: Data Cloud) for Agentforce","","7/15/2026","Skill","Discipline - Data"
"a9J3y000001Luuo","MC - Data Modeling and Segmentation","","0Sk3y000000Gre6CAC","","3","Discipline > Discipline - Data","Discipline - Data","0","Knowledge of Marketing Email product subscriber management tools and Contact Builder, including the ability to create segmented audiences at scale utilizing combinations of import activities, file transfers, query activities, and filtered data extension t","Skill","Discipline","MC - Data Modeling and Segmentation","","7/15/2026","Skill","Discipline - Data"
"a9J3y0000010x9Y","Solution and Industry Accelerators","","0Sk3y000000TRqhCAG","","3","Discipline > Discipline - Data","Discipline - Data","0","Identifies and implements use cases that leverage solution accelerators applicable to the respective industry to jump start design and development of APIs and application components. Utilizes pre-built assets to ensure compliance with industry/regulatory","Skill","Discipline","Solution and Industry Accelerators","","7/15/2026","Skill","Discipline - Data"
"a9J3y000000fyeT","Data Modeling","","0Sk3y000000TRqTCAW","","3","Discipline > Discipline - Data","Discipline - Data","0","Demonstrates expertise in Data Modeling - the process of creating a conceptual representation of data and its relationships within a specific domain. Need a foundation in relational modeling; helpful to have dimensional modeling experience as well.","Skill","Discipline","Data Modeling","","7/15/2026","Skill","Discipline - Data"
"a9J3y000000fyei","Master Data Management (MDM)","","0Sk3y000000TRqPCAW","","3","Discipline > Discipline - Data","Discipline - Data","0","Manages and organizes the key data entities that are shared across different systems and departments within an organization. Designs and implements a MDM strategy that ensures data consistency, accuracy and integrity by creating a single, authoritative so","Skill","Discipline","Master Data Management (MDM)","","7/15/2026","Skill","Discipline - Data"
"a9J3y000000fyen","Data 360 (aka: Data Cloud) Delivery","","0Sk3y000000TRqaCAG","","3","Discipline > Discipline - Data","Discipline - Data","0","Drives design and delivery oversight of Data 360","Skill","Discipline","Data 360 (aka: Data Cloud) Delivery","","7/15/2026","Skill","Discipline - Data"
"a9J3y000000fyes","Enterprise Data Strategy","","0Sk3y000000TRqQCAW","","3","Discipline > Discipline - Data","Discipline - Data","0","Designs a data strategy within an organization that involves processes, policies and practices to ensure the appropriate management, protection, and utilization of data assets throughout the enterprise. This includes leveraging data governance and data ma","Skill","Discipline","Enterprise Data Strategy","","7/15/2026","Skill","Discipline - Data"
"a9J3y000000mpnA","MC - Data Strategy","","0Sk3y000000L2KfCAK","","3","Discipline > Discipline - Data","Discipline - Data","0","Understands data structures and segmentation strategy to help advise customers on best practices for ensuring optimal deliverability.","Skill","Discipline","MC - Data Strategy","","7/15/2026","Skill","Discipline - Data"
"a9J3y000000fydQ","Large Data Volumes Strategy","","0Sk3y000000TRqNCAW","","3","Discipline > Discipline - Data","Discipline - Data","0","Effectively understands design patterns for large data volume implementations. Eg. Use of near core, platforms like Data Cloud, Visualizations of external data using Salesforce connect and BI, effective archival strategies","Skill","Discipline","Large Data Volumes Strategy","","7/15/2026","Skill","Discipline - Data"
"a9J3y000000fydV","Data Security and Privacy","","0Sk3y000000TRqMCAW","","3","Discipline > Discipline - Data","Discipline - Data","0","Implements measures to ensure the confidentiality, integrity and availability of data. Appropriate handling and use of personal information, following appropriate privacy regulations.","Skill","Discipline","Data Security and Privacy","","7/15/2026","Skill","Discipline - Data"
"a9J3y000000fydf","Data Assessment","","0Sk3y000000TRqbCAG","","3","Discipline > Discipline - Data","Discipline - Data","0","Drives Phase 0 Data Assessment","Skill","Discipline","Data Assessment","","7/15/2026","Skill","Discipline - Data"
"a9J3y000000fydk","Data Migration","","0Sk3y000000TRqOCAW","","3","Discipline > Discipline - Data","Discipline - Data","0","Demonstrates experience in the process of transferring or moving data from one system, application, or storage environment into Salesforce. Extracting data from a source system, data mapping, transforming and preparing it as necessary, and loading it into","Skill","Discipline","Data Migration","","7/15/2026","Skill","Discipline - Data"
"a9J3y000000fydp","Data Quality Improvement","","0Sk3y000000TRqUCAW","","3","Discipline > Discipline - Data","Discipline - Data","0","Demonstrates ability to analyze, format, cleanse, or otherwise enrich the quality of data. Make recommendations for best practices to help maintain data quality","Skill","Discipline","Data Quality Improvement","","7/15/2026","Skill","Discipline - Data"
"a9J3y000000fydu","Data Governance","","0Sk3y000000TRqRCAW","","3","Discipline > Discipline - Data","Discipline - Data","0","Analyzes and designs an Enterprise Data Lifecycle strategy aligning with overall organizational goals and processes. This includes data creation and capture, data storage and management, data processing and analysis, data distribution and consumption, dat","Skill","Discipline","Data Governance","","7/15/2026","Skill","Discipline - Data"
"a9J3y000000a6hm","Data Classification","","0Sk3y000000TRc5CAG","","3","Discipline > Discipline - Data","Discipline - Data","0","Classifies data according to regulatory compliance such as PII, HIPPA, etc.","Skill","Discipline","Data Classification","","7/15/2026","Skill","Discipline - Data"
"a9J3y000000JQXv","Generative AI Features","","0Sk3y00000007XBCAY","","3","Discipline > Discipline - Data","Discipline - Data","0","Exhibits expertise and knowledge around Gen AI feature accross all Clouds. That includes: Search Answers, Knowledge Base, Case Summary, Call Summaries, Emails Replies (Service, Sales), Work Summaries. Set up Einstein generative AI to get started on your g","Skill","Discipline","Generative AI Features","","7/15/2026","Skill","Discipline - Data"
"a9J3y000000JQY0","Generative AI Essentials","","0Sk3y00000007XACAY","","3","Discipline > Discipline - Data","Discipline - Data","0","Demonstrates expertise in Einstein generative AI and trust, terminology, and considerations for use. Einstein Requests is a usage-based metric for generative AI. Use of generative AI capabilities, in either a production or sandbox environment, consumes Ei","Skill","Discipline","Generative AI Essentials","","7/15/2026","Skill","Discipline - Data"
"a9J3y000000JQYU","Data Literacy","","0Sk3y00000007XVCAY","","3","Discipline > Discipline - Data","Discipline - Data","0","Applies data literacy principles to understand and interpret data based on its metadata, context, and granularity.","Skill","Discipline","Data Literacy","","7/15/2026","Skill","Discipline - Data"
"a9J0M000000xhZ8","Data Science","","0Sk0M000000TNCMSA4","","3","Discipline > Discipline - Data","Discipline - Data","0","Expertise in consultation on business use case(s) and potential data science solutions or approaches.","Skill","Discipline","Data Science","","7/15/2026","Skill","Discipline - Data"
"a9J0M000000xhUP","Data Integration","","0Sk0M000000TN9USAW","","3","Discipline > Discipline - Data","Discipline - Data","0","Experience in combining data from several disparate sources, which are stored using various technologies and provide a unified view of the data.","Skill","Discipline","Data Integration","","7/15/2026","Skill","Discipline - Data"
"a9J0M000000xhUQ","Data Loading","","0Sk0M000000TN9VSAW","","3","Discipline > Discipline - Data","Discipline - Data","0","Experience in copying and loading data or data sets from a source file to a database or similar application via tools like salesforce dataloader.","Skill","Discipline","Data Loading","","7/15/2026","Skill","Discipline - Data"
"a9J0M000000xhUR","Data Strategy","","0Sk0M000000TN9TSAW","","3","Discipline > Discipline - Data","Discipline - Data","0","Defines approach, metrics and measure Enterprise Data Management Maturity Model. Deploys advanced analytics at every point of interaction to continuously improve decision-making quality and accuracy. A data strategy ensures that all data initiatives follo","Skill","Discipline","Data Strategy","","7/15/2026","Skill","Discipline - Data"
"a9Jed0000000253","Lead for High Performance","","0Sked000000002LCAQ","","3","Customer Engagement > Customer Engagement - Coaching","Customer Engagement - Coaching","0","Demonstrates the ability to drive clarity, alignment and growth through V2MoM, coaching, feedback and development and to take appropriate actions to enable a high performance culture.","Skill","Customer Engagement","Lead for High Performance","","7/15/2026","Skill","Customer Engagement - Coaching"
"a9J0M000000xhWm","Paraphrasing and Summarizing","","0Sk0M000000TNArSAO","","3","Customer Engagement > Customer Engagement - Coaching","Customer Engagement - Coaching","0","Ability to paraphrase, or use your own words to express something that was written or said by another person; and summarize, or provide a brief overview of an entire discussion or argument.","Skill","Customer Engagement","Paraphrasing and Summarizing","","7/15/2026","Skill","Customer Engagement - Coaching"
"a9J0M000000xhXR","Reflective Clarifying","","0Sk0M000000TNAlSAO","","3","Customer Engagement > Customer Engagement - Coaching","Customer Engagement - Coaching","0","Experience coaching with clarifying questions, to ensure a clear understanding of the situation - and reflecting back a customer?s words, thoughts and feelings to build rapport and prompt further exploration.","Skill","Customer Engagement","Reflective Clarifying","","7/15/2026","Skill","Customer Engagement - Coaching"
"a9J0M000000xhXS","Reflective Feedback","","0Sk0M000000TNAsSAO","","3","Customer Engagement > Customer Engagement - Coaching","Customer Engagement - Coaching","0","Approach for promoting the learner's critical reflection and self-assessment.","Skill","Customer Engagement","Reflective Feedback","","7/15/2026","Skill","Customer Engagement - Coaching"
"a9J0M000000xhTU","Articulating What Good Looks Like","","0Sk0M000000TNAmSAO","","3","Customer Engagement > Customer Engagement - Coaching","Customer Engagement - Coaching","0","Ability to communicate target outcomes and give people feedback until they get there.","Skill","Customer Engagement","Articulating What Good Looks Like","","7/15/2026","Skill","Customer Engagement - Coaching"
"a9J0M000000xhTV","Assessing Individual Potential","","0Sk0M000000TNAoSAO","","3","Customer Engagement > Customer Engagement - Coaching","Customer Engagement - Coaching","0","Coaching individuals to recognize their greater potential.","Skill","Customer Engagement","Assessing Individual Potential","","7/15/2026","Skill","Customer Engagement - Coaching"
"a9J0M000000xhVJ","Goal Framing and Development","","0Sk0M000000TNAkSAO","","3","Customer Engagement > Customer Engagement - Coaching","Customer Engagement - Coaching","0","Experience coaching with Goal Framing, or encouraging action by emphasizing the negative outcomes of inaction.","Skill","Customer Engagement","Goal Framing and Development","","7/15/2026","Skill","Customer Engagement - Coaching"
"a9J0M000000xhXd","Develop Business Case","","0Sk0M000000TNA9SAO","","3","Discipline > Discipline - Business Value","Discipline - Business Value","0","To build a compelling narrative that incorporates strategic business needs and opportunities, proposed solutions, key value drivers, and financial quantification of projected or realized impact.","Skill","Discipline","Develop Business Case","","7/15/2026","Skill","Discipline - Business Value"
"a9J0M000000xhTG","Action Planning","","0Sk0M000000TNA8SAO","","3","Discipline > Discipline - Business Value","Discipline - Business Value","0","Ability to prioritize and plan activities, tasks and deliverables that drive tangible, quantifiable value.  Experience defining problem statements, target outcomes, actions, dependencies, what success looks like and the definition of done.","Skill","Discipline","Action Planning","","7/15/2026","Skill","Discipline - Business Value"
"a9J0M000000xhTl","Business Performance","","0Sk0M000000TNA7SAO","","3","Discipline > Discipline - Business Value","Discipline - Business Value","0","Experience working with executive stakeholders to understand core business priorities, define and measure key performance indicators (KPIs), and develop strategies for improving KPIs using technology, process and cultural change","Skill","Discipline","Business Performance","","7/15/2026","Skill","Discipline - Business Value"
"a9Jed0000000Adh","Process Improvement","","0Sked0000000085CAA","","3","Discipline > Discipline - Business Value","Discipline - Business Value","0","Identify, analyze, and enhance workflows to optimize efficiency, reduce waste, and achieve better outcomes.","Skill","Discipline","Process Improvement","","7/15/2026","Skill","Discipline - Business Value"
"a9J3y0000010x9d","Value Realization","","0Sk3y000000TRr0CAG","","3","Discipline > Discipline - Business Value","Discipline - Business Value","0","Oversees end-to-end service delivery to drive transformational changes to achieve the customers' objectives and accelerate value.","Skill","Discipline","Value Realization","","7/15/2026","Skill","Discipline - Business Value"
"a9J3y0000010x9i","Competitive Edge","","0Sk3y000000TRquCAG","","3","Discipline > Discipline - Business Value","Discipline - Business Value","0","Champions our unique business value and how it can accelerate the customer's strategy to drive exceptional business results.","Skill","Discipline","Competitive Edge","","7/15/2026","Skill","Discipline - Business Value"
"a9J3y0000010x9n","Business-Technology Alignment","","0Sk3y000000TRqiCAG","","3","Discipline > Discipline - Business Value","Discipline - Business Value","0","Understands the linkages between business strategy and technology strategy and evangelizes the value of technology toward the accomplishment of overall business goals","Skill","Discipline","Business-Technology Alignment","","7/15/2026","Skill","Discipline - Business Value"
"a9J3y000000s7at","Demonstrate Business Acumen","","0Sk3y000000bnLbCAI","","3","Discipline > Discipline - Business Value","Discipline - Business Value","0","Ability to quickly understand how an organization operates and use that knowledge to effectively solve problems, make decisions and positively impact the organization and its employees.","Skill","Discipline","Demonstrate Business Acumen","","7/15/2026","Skill","Discipline - Business Value"
"a9J3y000000fyeE","Integration Value Realization","","0Sk3y000000TRqjCAG","","3","Discipline > Discipline - Business Value","Discipline - Business Value","0","Highlights the value of integration, both quantitatively and qualitatively, and show cases business capabilities that have been enabled via integration platform, reusability, and composability. Implements a structured approach to value identification thro","Skill","Discipline","Integration Value Realization","","7/15/2026","Skill","Discipline - Business Value"
"a9J3y000000a6Lg","Select Metrics","","0Sk3y000000TPryCAG","","3","Discipline > Discipline - Business Value","Discipline - Business Value","0","Ability to identify a balanced group of leading and lagging KPIs that indicate outcome achievement and offer insight into performance or measurement gaps and opportunities.","Skill","Discipline","Select Metrics","","7/15/2026","Skill","Discipline - Business Value"
"a9J3y000000a6Lh","Monitor and Measure Outcomes","","0Sk3y000000TPrzCAG","","3","Discipline > Discipline - Business Value","Discipline - Business Value","0","Ability to identify and normalize data sources, baseline current state, calculate metric values, and draw insights from data trends.","Skill","Discipline","Monitor and Measure Outcomes","","7/15/2026","Skill","Discipline - Business Value"
"a9J3y000000a6Li","Define Dashboards","","0Sk3y000000TPs0CAG","","3","Discipline > Discipline - Business Value","Discipline - Business Value","0","Ability to identify business monitoring and information needs and their corresponding data source systems, define calculations and normalizations, and assemble information in a visually compelling way that helps the user draw insights from data.","Skill","Discipline","Define Dashboards","","7/15/2026","Skill","Discipline - Business Value"
"a9J3y000000WBHU","IT Value Realization","","0Sk3y000000Gt6yCAC","","3","Discipline > Discipline - Business Value","Discipline - Business Value","0","Understands, tailors and defines process through which organization start with a value expectation, engage with a product or solution and then actually realize business value for their organization.","Skill","Discipline","IT Value Realization","","7/15/2026","Skill","Discipline - Business Value"
"a9J3y0000010x9s","Execution","","0Sk3y000000TRqxCAG","","3","Discipline > Discipline - Selling","Discipline - Selling","0","Prioritizes and achieves results by driving operational excellence, owning opportunity and deal structuring and aligning the capabilities and motivations of the team.","Skill","Discipline","Execution","","7/15/2026","Skill","Discipline - Selling"
"a9J3y0000010xA2","Cross-Group Alignment","","0Sk3y000000TRqvCAG","","3","Discipline > Discipline - Selling","Discipline - Selling","0","Owns the pursuit process of our large scale deals, working cross-functionally within Salesforce to ensure we are selling what we can deliver as aligned with the customer?s objectives; work with teams to deliver the pitch, define scope/team and contribute","Skill","Discipline","Cross-Group Alignment","","7/15/2026","Skill","Discipline - Selling"
"a9J3y000000mpnk","Pre-Sales Support","","0Sk3y000000L2LFCA0","","3","Discipline > Discipline - Selling","Discipline - Selling","0","Support the go-to-market team and opportunity progression by providing any combination of domain & industry expertise, proposing strategic solutions, conducting scoping or SOW reviews, and assessing resource needs, ultimately setting the stage for success","Skill","Discipline","Pre-Sales Support","","7/15/2026","Skill","Discipline - Selling"
"a9J3y000000s7af","Identify Growth Opportunities","","0Sk3y000000bnLgCAI","","3","Discipline > Discipline - Selling","Discipline - Selling","0","Able to intimately engage with the customers to understand their objectives and align industry and market trends to be in a position to identify opportunities for Salesforce and generate pipeline to help them achieve their ambitions.","Skill","Discipline","Identify Growth Opportunities","","7/15/2026","Skill","Discipline - Selling"
"a9J3y000000a6jO","Flow Orchestration Scoping and Estimation","","0Sk3y000000TRcOCAW","","3","Discipline > Discipline - Selling","Discipline - Selling","0","Scopes and estimates Flow Orchestrator implementation engagements","Skill","Discipline","Flow Orchestration Scoping and Estimation","","7/15/2026","Skill","Discipline - Selling"
"a9J3y000000a6jT","RPA Scoping and Estimation","","0Sk3y000000TRcKCAW","","3","Discipline > Discipline - Selling","Discipline - Selling","0","Scopes and estimates RPA implementation engagements","Skill","Discipline","RPA Scoping and Estimation","","7/15/2026","Skill","Discipline - Selling"
"a9J3y000000a6kH","RPA ROI Calculations","","0Sk3y000000TRcJCAW","","3","Discipline > Discipline - Selling","Discipline - Selling","0","Evaluates customer use cases and determines ROI","Skill","Discipline","RPA ROI Calculations","","7/15/2026","Skill","Discipline - Selling"
"a9J3y0000001JmY","Partnering","","0Sk3y000000PCJ9CAO","","3","Discipline > Discipline - Selling","Discipline - Selling","0","Demonstrates proficiency in ability to partner in a collaborative manner to license sales, professional services, customer success and the greater Salesforce ecosystem. This includes the coordination of multiple teams across Salesforce being flexible and","Skill","Discipline","Partnering","","7/15/2026","Skill","Discipline - Selling"
"a9J0M000000xhYC","SOW Development","","0Sk0M000000TN9dSAG","","3","Discipline > Discipline - Selling","Discipline - Selling","0","Ablity to leverage the SOW Templates and Standard Language Libraries (SLL) to create SOWs for MC and Core Strategic Projects","Skill","Discipline","SOW Development","","7/15/2026","Skill","Discipline - Selling"
"a9J0M000000xhYZ","Transformational Selling","","0Sk0M000000TN9XSAW","","3","Discipline > Discipline - Selling","Discipline - Selling","0","Ability to sell Transformational Program to customers, where the focus is made on Business Value instead of the """"Technical Solution"""". Transformational includes Business Transformation, Digital Transformation, ....","Skill","Discipline","Transformational Selling","","7/15/2026","Skill","Discipline - Selling"
"a9J0M000000xhYt","Business Value Analysis","","0Sk0M000000TN9YSAW","","3","Discipline > Discipline - Selling","Discipline - Selling","0","Conducts solution presentations and obtains customer acceptance to solution design by understanding and delivering the right strategic vision for the customer. Includes driving difficult conversations based on people, information, processes, and/or techno","Skill","Discipline","Business Value Analysis","","7/15/2026","Skill","Discipline - Selling"
"a9J0M000000xhYw","Consultative Selling","","0Sk0M000000TN9WSAW","","3","Discipline > Discipline - Selling","Discipline - Selling","0","Supports License Sales & Account Team in customer discussions to better understand their needs, their pains and their business objectives, and propose specific and adapted solution that respond to their needs with significant business value.","Skill","Discipline","Consultative Selling","","7/15/2026","Skill","Discipline - Selling"
"a9J0M000000xhYz","Forecasting","","0Sk0M000000TN9iSAG","","3","Discipline > Discipline - Selling","Discipline - Selling","0","Ability to execute the Opportunity Management / Business Planning Best Practices from the SA/SP BC Journey:
* Managing the opportunity management processes for all CSG Products (Success Plans, MCS, ITC, Advisory, ..) and Services Projects","Skill","Discipline","Forecasting","","7/15/2026","Skill","Discipline - Selling"
"a9J0M000000xhZ1","Lead Qualification","","0Sk0M000000TN9aSAG","","3","Discipline > Discipline - Selling","Discipline - Selling","0","Understanding the process companies use to classify a lead by the degree of its willingness and readiness to buy.  This also can involve determining whether a prospect fits an ideal customer profile, has a high chance of becoming a customer, and has a hig","Skill","Discipline","Lead Qualification","","7/15/2026","Skill","Discipline - Selling"
"a9J0M000000xhZ5","Territory Planning","","0Sk0M000000TN9bSAG","","3","Discipline > Discipline - Selling","Discipline - Selling","0","Capacity to execute the Territory and Account Planning Best Practices from the SA/SP Best Practices Journey.","Skill","Discipline","Territory Planning","","7/15/2026","Skill","Discipline - Selling"
"a9J3y0000001Jm8","Solution Estimating and Planning","","0Sk3y000000PCIjCAO","","3","Discipline > Discipline - Selling","Discipline - Selling","0","Estimates proposed solution and creates a plan for required resources and effort allocation for each resource for the project/program duration. Should be able to justify and defend the need for proposed resources plan with associated requirements and be a","Skill","Discipline","Solution Estimating and Planning","","7/15/2026","Skill","Discipline - Selling"
"a9J0M000000xhW1","Lead Generation","","0Sk0M000000TN9ZSAW","","3","Discipline > Discipline - Selling","Discipline - Selling","0","Understanding of the actions or processs involved in identifying and cultivating potential customers for a business's products or services.","Skill","Discipline","Lead Generation","","7/15/2026","Skill","Discipline - Selling"
"a9J0M000000xhWY","Objection Handling","","0Sk0M000000TN9gSAG","","3","Discipline > Discipline - Selling","Discipline - Selling","0","Predict and prepare for a customer's resistance to a proposed solution.","Skill","Discipline","Objection Handling","","7/15/2026","Skill","Discipline - Selling"
"a9J0M000000xhWx","Pitch Development","","0Sk0M000000TN9cSAG","","3","Discipline > Discipline - Selling","Discipline - Selling","0","Skill in crafting a compelling change message, creating the need for change and describing your differientation.","Skill","Discipline","Pitch Development","","7/15/2026","Skill","Discipline - Selling"
"a9J0M000000xhXs","Deal shaping","","0Sk0M000000TN9hSAG","","3","Discipline > Discipline - Selling","Discipline - Selling","0","Ability to idenitfy the combined business objectives and requirements that define the needs of a customer.","Skill","Discipline","Deal shaping","","7/15/2026","Skill","Discipline - Selling"
"a9J0M000000xhTy","Shape, Influence, and Deliver Opportunities","","0Sk0M000000TN9fSAG","","3","Discipline > Discipline - Selling","Discipline - Selling","0","Ability to drive a compelling approach, case, and sense of urgency for the customer to adopt a proposed solution and facilitate the closure process. Deliver against that ask on-time and on-budget with commitment to realize goals defined in pre-sales proce","Skill","Discipline","Shape, Influence, and Deliver Opportunities","","7/15/2026","Skill","Discipline - Selling"
